episode,alpha_emp,N,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
2522,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.95
2523,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.95
2524,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.95
2525,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.98
2526,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.95
2527,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.98
2528,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.98
2529,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.98
2530,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.98
2531,0.8,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.01,4.02
2532,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,3.99
2533,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.02
2534,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.02
2535,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.05
2536,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.05
2537,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.05
2538,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.08
2539,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.08
2540,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.08
2541,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.11
2542,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.11
2543,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.11
2544,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.14
2545,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.14
2546,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.14
2547,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.17
2548,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.17
2549,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.17
2550,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.2
2551,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.2
2552,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.2
2553,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.2
2554,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.2
2555,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.2
2556,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.23
2557,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.23
2558,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.23
2559,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.26
2560,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.26
2561,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.29
2562,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.29
2563,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.29
2564,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.29
2565,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.32
2566,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.32
2567,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.32
2568,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.35
2569,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.35
2570,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.35
2571,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.35
2572,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.38
2573,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.38
2574,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.41
2575,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.41
2576,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.41
2577,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.44
2578,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.44
2579,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.44
2580,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.47
2581,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.47
2582,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.47
2583,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.5
2584,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.5
2585,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.5
2586,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.53
2587,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.53
2588,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.53
2589,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.53
2590,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.56
2591,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.56
2592,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.56
2593,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.59
2594,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.59
2595,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.59
2596,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.62
2597,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.62
2598,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.62
2599,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.65
2600,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.65
2601,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.65
2602,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.68
2603,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.68
2604,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.68
2605,0.8,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.02,4.72
2606,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,4.69
2607,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.69
2608,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.72
2609,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.72
2610,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.72
2611,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.75
2612,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.75
2613,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.75
2614,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.78
2615,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.78
2616,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.78
2617,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.81
2618,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.81
2619,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.81
2620,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.84
2621,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.84
2622,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.84
2623,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.87
2624,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,4.84
2625,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.84
2626,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.87
2627,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.87
2628,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.87
2629,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.9
2630,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.02,4.9
2631,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
2632,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2633,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2634,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2635,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2636,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2637,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2638,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2639,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2640,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2641,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2642,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2643,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2644,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2645,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2646,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2647,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2648,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2649,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2650,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2651,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2652,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2653,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2654,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2655,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2656,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2657,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2658,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2659,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2660,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2661,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2662,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2663,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2664,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2665,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2666,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2667,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2668,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2669,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2670,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2671,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2672,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2673,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2674,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2675,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2676,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2677,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2678,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2679,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2680,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2681,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2682,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2683,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2684,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.95
2685,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.92
2686,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.92
2687,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.89
2688,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.89
2689,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.86
2690,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.86
2691,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.83
2692,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.83
2693,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.8
2694,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.77
2695,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.77
2696,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.74
2697,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.74
2698,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.71
2699,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.71
2700,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.68
2701,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.68
2702,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.65
2703,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.01,4.65
2704,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,4.62
2705,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.61
2706,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.61
2707,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.61
2708,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.61
2709,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.58
2710,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.58
2711,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.55
2712,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.55
2713,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.52
2714,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.52
2715,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.49
2716,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.49
2717,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.46
2718,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.46
2719,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.43
2720,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.43
2721,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.4
2722,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.4
2723,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.37
2724,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.4
2725,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.37
2726,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.37
2727,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.37
2728,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.34
2729,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.34
2730,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.34
2731,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.34
2732,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.31
2733,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.31
2734,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.31
2735,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.28
2736,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.28
2737,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.28
2738,0.8,2,D,C,5.0,0.0,4.0,1.0,0.05,0.05,5.0,0,0.0,4.28
2739,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.25
2740,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.25
2741,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.22
2742,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.22
2743,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.19
2744,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.19
2745,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.16
2746,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.16
2747,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.13
2748,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.13
2749,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.1
2750,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.1
2751,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.07
2752,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.07
2753,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.04
2754,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.04
2755,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,4.01
2756,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,4.01
2757,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.98
2758,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.98
2759,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.95
2760,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.95
2761,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.95
2762,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.92
2763,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.92
2764,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.92
2765,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.89
2766,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.89
2767,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.89
2768,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.86
2769,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.86
2770,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.86
2771,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.83
2772,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.83
2773,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.83
2774,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.8
2775,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.8
2776,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.8
2777,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.77
2778,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.77
2779,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.77
2780,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.74
2781,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.74
2782,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.74
2783,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.71
2784,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.71
2785,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.74
2786,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.71
2787,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.74
2788,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.74
2789,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.74
2790,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.74
2791,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.77
2792,0.8,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,3.74
2793,0.8,2,C,D,0.0,5.0,1.0,4.0,0.05,0.05,5.0,0,0.0,3.77
