episode,alpha_emp,N,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
2774,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.05,10.09
2775,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.06,10.1167
2776,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.05,10.09
2777,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.06,10.1167
2778,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.05,10.09
2779,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.06,10.1167
2780,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.05,10.09
2781,0.2,4,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.05,10.1067
2782,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.04,10.0967
2783,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.04,10.1133
2784,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.03,10.0867
2785,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.03,10.1267
2786,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.03,10.11
2787,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.03,10.0933
2788,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.04,10.12
2789,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.04,10.1033
2790,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.05,10.13
2791,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.05,10.1133
2792,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.06,10.14
2793,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.1233
2794,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.07,10.1733
2795,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.07,10.1733
2796,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.08,10.2
2797,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.08,10.1833
2798,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.09,10.21
2799,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.09,10.1933
2800,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.1,10.22
2801,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.1,10.22
2802,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.11,10.23
2803,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.11,10.23
2804,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.12,10.24
2805,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.12,10.2633
2806,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.13,10.29
2807,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.13,10.2733
2808,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.14,10.3
2809,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.14,10.2833
2810,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.15,10.31
2811,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.15,10.2933
2812,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.16,10.3433
2813,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.16,10.3267
2814,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.17,10.3367
2815,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.17,10.3367
2816,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.18,10.3467
2817,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.18,10.3467
2818,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.19,10.3733
2819,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.19,10.3567
2820,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.2,10.3833
2821,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.2,10.3667
2822,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.21,10.3933
2823,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.21,10.3767
2824,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.22,10.4033
2825,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.4033
2826,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.4033
2827,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.4033
2828,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.4033
2829,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.4033
2830,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.4033
2831,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.4033
2832,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.4033
2833,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.4033
2834,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.4033
2835,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.4033
2836,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.4033
2837,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.4033
2838,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.4033
2839,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.4033
2840,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.22,10.42
2841,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.42
2842,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.42
2843,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.42
2844,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.42
2845,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.42
2846,0.2,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.8667,1.7111,1.7111,1.7111,0.05,0.05,0.05,0.05,7.0,0,0.22,10.3967
2847,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.22,10.3967
2848,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.4133
2849,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.3967
2850,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.3967
2851,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.38
2852,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.3967
2853,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.3967
2854,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.3967
2855,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.3967
2856,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.38
2857,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.3967
2858,0.2,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.8667,1.7111,1.7111,1.7111,0.05,0.05,0.05,0.05,7.0,0,0.22,10.3567
2859,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.22,10.3733
2860,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.3733
2861,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.3733
2862,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.3733
2863,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.3733
2864,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.3733
2865,0.2,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.8667,1.7111,1.7111,1.7111,0.05,0.05,0.05,0.05,7.0,0,0.22,10.35
2866,0.2,4,D,C,D,C,3.6667,1.0,3.6667,1.0,2.2444,2.4222,2.2444,2.4222,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.3333
2867,0.2,4,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.3333
2868,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.3333
2869,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.3333
2870,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.3333
2871,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.3333
2872,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.3333
2873,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.22,10.3333
2874,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.22,10.35
2875,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.21,10.3233
2876,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.21,10.34
2877,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.2,10.3133
2878,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.2,10.33
2879,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.19,10.3033
2880,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.19,10.32
2881,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.19,10.3033
2882,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.19,10.3033
2883,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.19,10.2867
2884,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.19,10.3033
2885,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.19,10.2867
2886,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.19,10.3033
2887,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.19,10.3033
2888,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.18,10.2933
2889,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.18,10.2933
2890,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.17,10.2833
2891,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.17,10.2833
2892,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.16,10.2733
2893,0.2,4,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.8667,1.7111,1.7111,1.7111,0.05,0.05,0.05,0.05,7.0,0,0.16,10.25
2894,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.15,10.24
2895,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.15,10.2567
2896,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.14,10.23
2897,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.14,10.2467
2898,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.13,10.22
2899,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.13,10.2367
2900,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.12,10.2267
2901,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.12,10.2433
2902,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.11,10.2167
2903,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.11,10.2333
2904,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.1,10.2067
2905,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.1,10.2233
2906,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.09,10.1967
2907,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.09,10.2133
2908,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.08,10.1867
2909,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.08,10.2033
2910,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.07,10.1767
2911,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.08,10.2033
2912,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.07,10.1767
2913,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.08,10.2033
2914,0.2,4,C,D,C,C,2.0,5.0,2.0,2.0,2.8,2.6,2.8,2.8,0.05,0.05,0.05,0.05,11.0,0,0.07,10.1933
2915,0.2,4,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,11.0,0,0.07,10.21
2916,0.2,4,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,11.0,0,0.06,10.2
2917,0.2,4,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.2
2918,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.05,10.1733
2919,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.06,10.2
2920,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.05,10.1733
2921,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.06,10.2
2922,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.05,10.1733
2923,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.06,10.2
2924,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.05,10.1733
2925,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.06,10.1833
2926,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.1833
2927,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.07,10.1933
2928,0.2,4,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.7111,1.7111,1.8667,1.7111,0.05,0.05,0.05,0.05,7.0,0,0.07,10.17
2929,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.08,10.18
2930,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.08,10.18
2931,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.09,10.19
2932,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.09,10.19
2933,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.1,10.2
2934,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.1,10.2
2935,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.11,10.21
2936,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.11,10.21
2937,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.12,10.22
2938,0.2,4,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,9.3333,0,0.12,10.22
2939,0.2,4,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.13,10.23
